standardized_tcad_id,lui_land_use,lui_general_land_use,lui_shape_area,latitude,longitude,council_district,nearby_GEOID,zoning_case_GEOID
0238121018,100,100,11804.505859375,,,,,
0238121019,100,100,10061.28125,,,,,
0238121020,100,100,8689.16796875,,,,,
0238121021,100,100,7458.2734375,,,,,
0238121022,100,100,9375.328125,,,,,
0238121023,100,100,12694.509765625,,,,,
0238121024,150,100,14025.17578125,,,,,
0238121025,100,100,11893.12890625,,,,,
0238121026,150,100,14398.556640625,,,,,
0238121027,220,200,662804.046875,,,,,
0238121101,100,100,12432.158203125,,,,,
0238121102,100,100,10440.775390625,,,,,
0238121103,100,100,10402.986328125,,,,,
0238121104,100,100,9750.349609375,,,,,
0238121105,100,100,9578.171875,,,,,
0238121106,100,100,9756.607421875,,,,,
0238121107,100,100,9860.408203125,,,,,
0238121108,100,100,9240.5546875,,,,,
0238121109,100,100,10107.65234375,,,,,
0238121110,100,100,9813.44921875,,,,,
0238121111,100,100,9667.900390625,,,,,
0238121112,150,100,12823.45703125,,,,,
0238121113,100,100,14616.705078125,,,,,
0238121114,100,100,11346.564453125,,,,,
0238121115,100,100,10729.548828125,,,,,
0238121116,100,100,14506.576171875,,,,,
0238121117,100,100,10512.005859375,,,,,
0238121118,100,100,9430.505859375,,,,,
0238121119,100,100,8366.5234375,,,,,
0238121120,100,100,8561.03515625,,,,,
0238121121,100,100,8293.09375,,,,,
0238121122,100,100,8609.78515625,,,,,
0238121123,100,100,9220.365234375,,,,,
0238121124,100,100,11663.048828125,,,,,
0238150103,100,100,7618.890625,,,,,
0238150104,100,100,7377.54296875,,,,,
0238150105,100,100,7489.841796875,,,,,
0238150106,100,100,8340.380859375,,,,,
0238150107,100,100,8360.74609375,,,,,
0238150108,100,100,8846.451171875,,,,,
0238150109,100,100,8154.05078125,,,,,
0238150110,100,100,8566.736328125,,,,,
0238150111,100,100,8499.162109375,,,,,
0238150112,100,100,8785.8828125,,,,,
0238150113,100,100,11557.26953125,,,,,
0238150114,100,100,12851.1796875,,,,,
0238150115,100,100,10234.28515625,,,,,
0238150117,300,300,22678.919921875,,,,,
0238150118,300,300,11840.822265625,,,,,
0238150119,220,200,96977.48828125,,,,,
0238150120,300,300,37487.123046875,,,,,
0238150121,400,400,14040.947265625,,,,,
0238150122,400,400,13731.60546875,,,,,
0238150123,520,500,33195.07421875,,,,,
0238150124,300,300,25786.91796875,,,,,
0238150125,400,400,8595.0390625,,,,,
0238150203,100,100,10526.580078125,,,,,
0238150207,100,100,12593.15625,,,,,
0238150208,150,100,15065.24609375,,,,,
0238150210,100,100,28428.658203125,,,,,
0238150214,300,300,18997.087890625,,,,,
0238150216,300,300,122474.28515625,,,,,
0238150217,300,300,10323.23828125,,,,,
0238150302,900,900,35173.658203125,,,,,
0238150303,100,100,8699.86328125,,,,,
0238150304,100,100,40560.947265625,,,,,
0238150306,300,300,25963.32421875,,,,,
0238150307,300,300,22530.47265625,,,,,
0238150308,300,300,22118.1171875,,,,,
0238150309,520,500,22113.193359375,,,,,
0238150310,400,400,21842.44140625,,,,,
0238150311,300,300,22242.142578125,,,,,
0238150312,400,400,12069.759765625,,,,,
0238150313,400,400,10175.90234375,,,,,
0238150315,300,300,19245.177734375,,,,,
0238150316,850,800,8561.26171875,,,,,
0238150321,100,100,8253.99609375,,,,,
0238150322,300,300,33649.861328125,,,,,
0238150323,220,200,23290.8515625,,,,,
0238150324,220,200,17099.265625,,,,,
0238150401,100,100,18379.90625,,,,,
0238150402,100,100,21742.337890625,,,,,
0238150403,100,100,11660.453125,,,,,
0238150406,520,500,44202.203125,,,,,
0238150407,100,100,21667.1484375,,,,,
0238150408,530,500,18203.087890625,,,,,
0238150409,100,100,28148.330078125,,,,,
0238150410,300,300,13240.380859375,,,,,
0238150411,520,500,20897.23046875,,,,,
0238150412,300,300,22025.576171875,,,,,
0238150414,400,400,47842.7421875,,,,,
0238150415,100,100,12249.150390625,,,,,
0238150416,100,100,9698.98828125,,,,,
0238150417,100,100,10317.23046875,,,,,
0238150503,520,500,20564.796875,,,,,
0238150506,100,100,20937.126953125,,,,,
0238150507,100,100,21010.125,,,,,
0238150508,100,100,10214.47265625,,,,,
0238150509,100,100,10505.978515625,,,,,
0238150510,300,300,55762.158203125,,,,,
0238150511,100,100,10972.771484375,,,,,
0238150512,100,100,9832.146484375,,,,,
0238150601,100,100,6973.359375,,,,,
0238150602,100,100,7165.28515625,,,,,
0238150603,100,100,7246.146484375,,,,,
0238150604,100,100,7295.3125,,,,,
0238150605,100,100,6951.390625,,,,,
0238150606,100,100,7648.65625,,,,,
0238150607,100,100,8640.8125,,,,,
0238150608,100,100,8765.306640625,,,,,
0238150609,100,100,7420.37890625,,,,,
0238150610,100,100,7155.685546875,,,,,
0238150611,100,100,7089.427734375,,,,,
0238150612,100,100,6435.681640625,,,,,
0238150613,100,100,7580.65234375,,,,,
0238150614,100,100,8960.580078125,,,,,
0238150615,100,100,9253.171875,,,,,
0238150616,100,100,9699.505859375,,,,,
0238150617,100,100,6642.66015625,,,,,
0238150618,100,100,9947.447265625,,,,,
0238150619,100,100,8094.638671875,,,,,
0238150620,100,100,6993.333984375,,,,,
0238150621,100,100,7078.646484375,,,,,
0238150622,100,100,6902.833984375,,,,,
0238150623,100,100,6909.748046875,,,,,
0238150701,100,100,7914.0390625,,,,,
0238150702,100,100,8085.322265625,,,,,
0238150703,100,100,6556.04296875,,,,,
0238150704,100,100,6129.376953125,,,,,
0238150705,100,100,8170.33203125,,,,,
0238150706,100,100,8510.60546875,,,,,
0238150707,100,100,10468.75390625,,,,,
0238150708,100,100,9296.5234375,,,,,
0238150709,100,100,9650.6796875,,,,,
0238150710,100,100,11508.71875,,,,,
0238150801,100,100,7085.482421875,,,,,
0238150802,100,100,7347.494140625,,,,,
0238150803,100,100,6743.353515625,,,,,
0238150805,220,200,623038.23828125,,,,,
0238150806,300,300,22024.14453125,,,,,
0238150807,300,300,11996.943359375,,,,,
0238150808,300,300,112183.35546875,,,,,
0238150812,220,200,322784.59765625,,,,,
0238180103,650,600,44039.33984375,,,,,
0238180105,150,100,41861.845703125,,,,,
0238180106,100,100,28759.732421875,,,,,
0238180107,100,100,27924.169921875,,,,,
0238180110,150,100,15329.419921875,,,,,
0238180111,100,100,14726.484375,,,,,
0238180113,100,100,31253.912109375,,,,,
0238180115,100,100,31090.623046875,,,,,
0238180117,100,100,26072.67578125,,,,,
0238180118,100,100,23549.96484375,,,,,
0238180119,100,100,12927.076171875,,,,,
0238180120,100,100,18034.166015625,,,,,
0238180122,100,100,11256.576171875,,,,,
0238180125,100,100,11080.294921875,,,,,
0238180127,900,900,16376.6875,,,,,
0238180128,100,100,16497.82421875,,,,,
0238180129,100,100,8979.84765625,,,,,
0238180130,150,100,10556.625,,,,,
0238180131,100,100,8903.03515625,,,,,
0238180132,100,100,13423.349609375,,,,,
0238180133,100,100,15712.134765625,,,,,
0238180134,150,100,14229.37109375,,,,,
0238180135,100,100,14776.86328125,,,,,
0238180136,100,100,6140.25,,,,,
0238180137,100,100,6847.287109375,,,,,
0238180138,100,100,7047.939453125,,,,,
0238180139,100,100,12212.587890625,,,,,
0238180140,100,100,6639.90625,,,,,
0238180141,100,100,36046.63671875,,,,,
0238180201,400,400,12279.9921875,,,,,
0238180203,300,300,40012.62890625,,,,,
0238180205,400,400,168861.32421875,,,,,
0238180207,100,100,31158.337890625,,,,,
0238180211,100,100,26424.001953125,,,,,
0238180212,100,100,26012.298828125,,,,,
0238180213,100,100,26098.255859375,,,,,
0238180214,100,100,26727.595703125,,,,,
0238180215,100,100,26125.51953125,,,,,
0238180216,100,100,24512.66015625,,,,,
0238180219,400,400,30875.48046875,,,,,
0238180222,100,100,14129.80078125,,,,,
0238180224,650,600,62049.900390625,,,,,
0238180226,100,100,25914.216796875,,,,,
0238180227,900,900,12444.587890625,,,,,
0238180228,900,900,12478.38671875,,,,,
0238180229,900,900,12109.234375,,,,,
0238180230,150,100,11424.82421875,,,,,
0238180231,100,100,11274.244140625,,,,,
0238180232,100,100,8199.3125,,,,,
0238220101,640,600,859882.708984375,,,,,
0238220204,100,100,13345.046875,,,,,
0238220205,100,100,10718.150390625,,,,,
0238220206,100,100,10862.578125,,,,,
0238220207,100,100,17042.517578125,,,,,
0238220208,100,100,11401.353515625,,,,,
0238220209,100,100,11703.794921875,,,,,
0238220210,150,100,10230.515625,,,,,
0238220211,150,100,8025.962890625,,,,,
0238220212,150,100,8374.21484375,,,,,
0238220213,150,100,14596.69921875,,,,,
0238220214,150,100,11292.005859375,,,,,
0238220215,150,100,15534.884765625,,,,,
0238220216,150,100,10691.91015625,,,,,
0238220217,150,100,8114.369140625,,,,,
0238220218,150,100,9477.099609375,,,,,
0238220219,150,100,8627.765625,,,,,
0238220220,150,100,8237.173828125,,,,,
0238220221,150,100,10053.232421875,,,,,
0238220222,150,100,12756.392578125,,,,,
0238220223,150,100,12421.111328125,,,,,
0238220225,150,100,6760.55078125,,,,,
0238220227,630,600,26570.255859375,,,,,
0238220228,150,100,10428.072265625,,,,,
0238220229,150,100,12355.205078125,,,,,
0238220230,150,100,11658.58984375,,,,,
0238220231,150,100,12458.083984375,,,,,
0238220232,150,100,13152.615234375,,,,,
0238220233,150,100,13679.552734375,,,,,
0238220234,100,100,14442.759765625,,,,,
0238220235,150,100,15963.865234375,,,,,
0238220236,150,100,15690.00390625,,,,,
0238220237,150,100,17542.560546875,,,,,
0238220238,150,100,17983.494140625,,,,,
0238220401,150,100,7721.572265625,,,,,
0238220402,150,100,7360.048828125,,,,,
0238220403,150,100,7661.12890625,,,,,
0238220404,100,100,5381.455078125,,,,,
0238220405,100,100,8341.6875,,,,,
0238220406,100,100,10020.14453125,,,,,
0238220407,100,100,9541.39453125,,,,,
0238220408,100,100,7914.31640625,,,,,
0238220409,100,100,8030.740234375,,,,,
0238220410,100,100,9551.837890625,,,,,
0238220411,100,100,9655.361328125,,,,,
0238220412,100,100,7869.388671875,,,,,
0238220413,100,100,7855.59375,,,,,
0238220414,100,100,9429.4296875,,,,,
0238220415,150,100,7804.943359375,,,,,
0238220416,100,100,5928.248046875,,,,,
0238220417,100,100,6162.072265625,,,,,
0238220418,100,100,5706.86328125,,,,,
0238220419,100,100,6065.74609375,,,,,
0238220420,100,100,5653.693359375,,,,,
0238220421,100,100,5517.296875,,,,,
0238220422,100,100,6121.40234375,,,,,
0238220423,100,100,6185.48046875,,,,,
0238220424,100,100,5447.029296875,,,,,
0238220425,150,100,8360.029296875,,,,,
0238220427,150,100,8330.28515625,,,,,
0238220429,150,100,8339.869140625,,,,,
0238220431,150,100,8354.0859375,,,,,
0238220433,150,100,8334.302734375,,,,,
0238220435,150,100,8328.97265625,,,,,
0238220437,150,100,8328.498046875,,,,,
0238220439,150,100,8314.64453125,,,,,
0238220442,150,100,8301.326171875,,,,,
0238220443,150,100,8319.703125,,,,,
0238220444,150,100,8317.138671875,,,,,
0238220445,150,100,8284.490234375,,,,,
0238220446,150,100,9645.037109375,,,,,
0238220501,710,700,2055255.00390625,,,,,
0238230101,510,500,396389.548828125,,,,,
0238230103,510,500,431122.193359375,,,,,
0238230104,400,400,581320.826171875,,,,,
0238230106,400,400,31864.5625,,,,,
0238250101,100,100,9831.400390625,,,,,
0238250102,100,100,11005.955078125,,,,,
0238250103,100,100,6830.693359375,,,,,
0238250104,100,100,6986.974609375,,,,,
0238250105,100,100,8413.423828125,,,,,
0238250106,100,100,8821.6328125,,,,,
0238250201,100,100,10665.173828125,,,,,
0238250202,100,100,8083.123046875,,,,,
0238250203,100,100,8086.689453125,,,,,
0238250204,100,100,8012.251953125,,,,,
0238250205,100,100,7771.14453125,,,,,
0238250206,100,100,8046.626953125,,,,,
0238250207,100,100,7911.32421875,,,,,
0238250208,100,100,7423.671875,,,,,
0238250209,100,100,9326.81640625,,,,,
0238250210,100,100,9812.70703125,,,,,
0238250211,100,100,8685.236328125,,,,,
0238250212,100,100,8476.86328125,,,,,
0238250213,100,100,7656.439453125,,,,,
0238250214,100,100,7950.294921875,,,,,
0238250215,100,100,8379.919921875,,,,,
0238250216,100,100,8347.7109375,,,,,
0238250217,100,100,9798.515625,,,,,
0238250301,100,100,9384.37109375,,,,,
0238250302,100,100,11538.310546875,,,,,
0238250303,100,100,10002.89453125,,,,,
0238250304,100,100,9024.4140625,,,,,
0238250305,100,100,8055.279296875,,,,,
0238250306,100,100,7573.263671875,,,,,
0238250307,100,100,11596.533203125,,,,,
0238250308,100,100,9321.4140625,,,,,
0238250309,100,100,8647.541015625,,,,,
0238250310,100,100,14097.796875,,,,,
0238250311,100,100,7913.55078125,,,,,
0238250312,100,100,7630.251953125,,,,,
0238250313,100,100,7587.080078125,,,,,
0238250314,100,100,8827.322265625,,,,,
0238250315,100,100,9280.287109375,,,,,
0238250316,100,100,7624.38671875,,,,,
0238250317,100,100,8669.546875,,,,,
0238250318,100,100,9302.5546875,,,,,
0238250319,100,100,8141.126953125,,,,,
0238250320,100,100,9052.1640625,,,,,
0238250321,100,100,9090.421875,,,,,
0238250322,100,100,7988.109375,,,,,
0238250323,100,100,9413.66015625,,,,,
0238250401,100,100,8737.44140625,,,,,
0238250402,100,100,8179.8359375,,,,,
0238250403,100,100,10270.193359375,,,,,
0238250404,400,400,25613.6484375,,,,,
0238250405,100,100,9362.99609375,,,,,
0238250406,100,100,9076.60546875,,,,,
0238250407,100,100,8161.5,,,,,
0238250408,100,100,8886.796875,,,,,
0238250409,100,100,8290.9375,,,,,
0238250410,100,100,8028.625,,,,,
0239010104,220,200,797778.66796875,,,,,
0239010302,300,300,30539.833984375,,,,,
0239010304,300,300,14187.99609375,,,,,
0239010305,400,400,8640.1328125,,,,,
0239010306,400,400,22412.8984375,,,,,
0239010307,220,200,301498.861328125,,,,,
0239010308,400,400,102077.865234375,,,,,
0239010310,400,400,16383.736328125,,,,,
0239010311,400,400,85172.095703125,,,,,
0239010312,400,400,99050.0390625,,,,,
0239010313,900,900,75415.796875,,,,,
0239010402,220,200,36919.6015625,,,,,
0239010502,300,300,56829.220703125,,,,,
0239010503,400,400,77882.51953125,,,,,
0239010504,400,400,97417.8984375,,,,,
0239010802,400,400,138425.453125,,,,,
0239010947,220,200,90183.84375,,,,,
0239011001,220,200,377888.171875,,,,,
0239011002,740,700,72951.40625,,,,,
0239040101,220,200,439006.833984375,,,,,
0239040103,630,600,212938.4765625,,,,,
0239040104,300,300,83472.48828125,,,,,
0239040202,220,200,118381.361328125,,,,,
0239040203,300,300,25760.76171875,,,,,
0239040204,300,300,25628.1015625,,,,,
0239040205,300,300,25454.9609375,,,,,
0239040206,300,300,58140.310546875,,,,,
0239040207,400,400,80216.794921875,,,,,
0239040208,300,300,21568.1953125,,,,,
0239040209,300,300,15670.580078125,,,,,
0239040210,300,300,69097.716796875,,,,,
0239040211,300,300,31796.64453125,,,,,
0239040301,300,300,105383.138671875,,,,,
0239040302,300,300,82888.09765625,,,,,
0239040401,300,300,225126.4140625,,,,,
0239060101,300,300,338768.423828125,,,,,
0239060106,300,300,22184.560546875,,,,,
0239060107,300,300,218902.1875,,,,,
0239060205,300,300,8037.78125,,,,,
0239060206,300,300,8085.720703125,,,,,
0239060207,300,300,8324.09765625,,,,,
0239060210,150,100,8021.7734375,,,,,
0239060211,100,100,8018.595703125,,,,,
0239060212,100,100,8072.740234375,,,,,
0239060213,100,100,8067.736328125,,,,,
0239060214,100,100,7916.6328125,,,,,
0239060215,100,100,8757.7890625,,,,,
0239060217,100,100,7591.1796875,,,,,
0239060218,300,300,25795.306640625,,,,,
0239060219,300,300,11669.583984375,,,,,
0239060220,300,300,13547.673828125,,,,,
0239060221,300,300,16023.638671875,,,,,
0239060401,100,100,8486.736328125,,,,,
0239060402,100,100,8021.73046875,,,,,
0239060403,100,100,7946.494140625,,,,,
0239060404,100,100,8398.1484375,,,,,
0239060405,100,100,8575.81640625,,,,,
0239060406,100,100,7850.912109375,,,,,
0239060407,100,100,6915.10546875,,,,,
0239060408,100,100,6938.494140625,,,,,
0239060409,100,100,7076.27734375,,,,,
0239060410,100,100,7293.078125,,,,,
0239060411,100,100,7439.744140625,,,,,
0239060412,100,100,7600.662109375,,,,,
0239060413,300,300,41633.166015625,,,,,
0239060414,400,400,8727.87109375,,,,,
0239060415,400,400,8588.57421875,,,,,
0239060416,300,300,8222.18359375,,,,,
0239060417,400,400,8295.458984375,,,,,
0239060418,300,300,7813.271484375,,,,,
0239060501,100,100,9385.58984375,,,,,
0239060502,100,100,8112.49609375,,,,,
0239060503,100,100,8330.615234375,,,,,
0239060504,100,100,8553.62890625,,,,,
0239060505,100,100,8465.615234375,,,,,
0239060506,100,100,8535.302734375,,,,,
0239060507,100,100,8980.5,,,,,
0239060508,100,100,9137.931640625,,,,,
0239060509,100,100,8656.990234375,,,,,
0239060510,100,100,8552.53125,,,,,
0239060511,100,100,8635.130859375,,,,,
0239060512,100,100,8621.845703125,,,,,
0239060513,100,100,8397.498046875,,,,,
0239060514,100,100,9671.19140625,,,,,
0239060601,100,100,7976.072265625,,,,,
0239060602,100,100,7839.68359375,,,,,
0239060603,100,100,8078.384765625,,,,,
0239060604,100,100,7946.013671875,,,,,
0239060605,100,100,7895.322265625,,,,,
0239060606,100,100,7920.509765625,,,,,
0239060607,100,100,7700.2734375,,,,,
0239060608,150,100,8258.880859375,,,,,
0239060610,150,100,9744.388671875,,,,,
0239060611,150,100,9730.025390625,,,,,
0239060612,150,100,9065.779296875,,,,,
0239060613,150,100,9028.046875,,,,,
0239060614,150,100,11990.796875,,,,,
0239060615,150,100,13116.962890625,,,,,
0239060616,150,100,8526.083984375,,,,,
0239060617,150,100,7739.1171875,,,,,
0239060902,150,100,8615.65234375,,,,,
0239060903,300,300,147864.275390625,,,,,
0239060904,300,300,10586.83984375,,,,,
0239060905,150,100,9924.634765625,,,,,
0239060906,150,100,8658.333984375,,,,,
0239060907,150,100,8913.6875,,,,,
0239060908,150,100,8452.4140625,,,,,
0239060909,150,100,8639.47265625,,,,,
0239060910,150,100,8794.630859375,,,,,
0239060911,150,100,9264.349609375,,,,,
0239061001,150,100,8117.2421875,,,,,
0239061002,150,100,8842.171875,,,,,
0239061003,150,100,8957.18359375,,,,,
0239061004,150,100,9364.509765625,,,,,
0239061006,150,100,7978.880859375,,,,,
0239061007,150,100,8098.896484375,,,,,
0239061008,240,200,45699.810546875,,,,,
0239061009,100,100,7140.205078125,,,,,
0239061010,100,100,7337.091796875,,,,,
0239061011,400,400,7234.84765625,,,,,
0239061012,300,300,7132.65625,,,,,
0239061016,300,300,25072.771484375,,,,,
0239061017,300,300,41272.330078125,,,,,
0239061018,300,300,33929.2265625,,,,,
0239061101,150,100,8547.216796875,,,,,
0239061102,150,100,8816.03515625,,,,,
0239061103,150,100,8633.603515625,,,,,
0239061104,150,100,8715.435546875,,,,,
0239061105,100,100,8337.025390625,,,,,
0239061106,100,100,7848.515625,,,,,
0239061107,100,100,7771.376953125,,,,,
0239061108,100,100,8942.275390625,,,,,
0239061109,100,100,8305.88671875,,,,,
0239061110,100,100,9033.7265625,,,,,
0239061111,150,100,7222.595703125,,,,,
0239061112,150,100,8572.5390625,,,,,
0239061113,150,100,8638.73828125,,,,,
0239061114,150,100,8206.984375,,,,,
0239061115,150,100,8751.181640625,,,,,
0239061201,100,100,8629.572265625,,,,,
0239061202,100,100,9508.322265625,,,,,
0239061203,100,100,9595.17578125,,,,,
0239061204,100,100,8830.22265625,,,,,
0239061205,100,100,9114.134765625,,,,,
0239061206,100,100,9074.12109375,,,,,
0239061207,100,100,8834.56640625,,,,,
0239061208,100,100,10199.767578125,,,,,
0239061209,100,100,10098.5625,,,,,
0239061210,100,100,10791.703125,,,,,
0239061211,100,100,8840.5078125,,,,,
0239061212,150,100,8148.21875,,,,,
0239061213,150,100,7944.509765625,,,,,
0239061214,150,100,8707.11328125,,,,,
0239061215,100,100,8561.451171875,,,,,
0239061216,100,100,10426.419921875,,,,,
0239061217,100,100,10912.025390625,,,,,
0239061218,100,100,9838.83984375,,,,,
0239061219,100,100,9484.556640625,,,,,
0239061220,100,100,9470.890625,,,,,
0239061221,100,100,9334.279296875,,,,,
0239061222,100,100,9267.658203125,,,,,
0239061223,100,100,9871.150390625,,,,,
0239061224,100,100,9836.8671875,,,,,
0239061225,100,100,8142.728515625,,,,,
0239061226,100,100,9369.75390625,,,,,
0239061227,100,100,9930.490234375,,,,,
0239061301,100,100,9635.6171875,,,,,
0239061302,100,100,8884.326171875,,,,,
0239061303,100,100,10063.314453125,,,,,
0239061304,100,100,10590.099609375,,,,,
0239061305,100,100,8714.9921875,,,,,
0239061306,150,100,9711.865234375,,,,,
0239061307,150,100,9428.84765625,,,,,
0239061308,150,100,9929.013671875,,,,,
0239061309,150,100,8911.525390625,,,,,
0239061310,150,100,8204.24609375,,,,,
0239061401,100,100,7979.66015625,,,,,
0239061402,100,100,8086.130859375,,,,,
0239061403,100,100,8550.09765625,,,,,
0239061404,100,100,8703.337890625,,,,,
0239061405,100,100,8276.263671875,,,,,
0239061406,100,100,8849.92578125,,,,,
