year,meeting_title,meeting_url
2018,"May 24, 2018Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2018/20180524-ahfc
2018,"May 24, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180524-reg
2018,"May 24, 2018Tax Increment Financing (TIF #17) Board of Directors - Waller Creek Tunnel Project Meeting",https://www.austintexas.gov/council/2018/20180524-tif
2018,"May 23, 2018Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180523-aeuoc
2018,"May 23, 2018Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180523-afc
2018,"May 22, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180522-wrk
2018,"May 21, 2018Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180521-rac
2018,"May 16, 2018Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180516-hhsc
2018,"May 15, 2018Austin City Council Discussion",https://www.austintexas.gov/council/2018/20180515-dis
2018,"May 10, 2018Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2018/20180510-ahfc
2018,"May 10, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180510-reg
2018,"May 8, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180508-wrk
2018,"May 1, 2018Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2018/20180501-dis
2018,"April 26, 2018Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2018/20180426-ahfc
2018,"April 26, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180426-reg
2018,"April 25, 2018Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180425-aeuoc
2018,"April 25, 2018Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180425-afc
2018,"April 24, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180424-wrk
2018,"April 19, 2018Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180419-jc
2018,"April 18, 2018Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180418-jc
2018,"April 17, 2018Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180417-mobc
2018,"April 12, 2018Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2018/20180412-ahfc
2018,"April 12, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180412-reg
2018,"April 11, 2018Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180411-hhsc
2018,"April 10, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180410-wrk
2018,"April 5, 2018Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180405-afc
2018,"April 4, 2018Austin City Council Budget Work Session (09:00AM)",https://www.austintexas.gov/council/2018/20180404-wrk
2018,"April 4, 2018Austin City Council Budget Work Session (1:00PM)",https://www.austintexas.gov/council/2018/20180404-wrk1
2018,"March 28, 2018Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180328-aeuoc
2018,"March 28, 2018Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180328-afc
2018,"March 27, 2018Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180327-hpc
2018,"March 22, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180322-reg
2018,"March 20, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180320-wrk
2018,"March 19, 2018Austin City Council Discussion",https://www.austintexas.gov/council/2018/20180319-dis
2018,"March 19, 2018Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180319-rac
2018,"March 8, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180308-reg
2018,"March 7, 2018Austin City Council Budget Work Session",https://www.austintexas.gov/council/2018/20180307-wrk
2018,"March 6, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180306-wrk
2018,"March 5, 2018Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180305-afc
2018,"March 1, 2018Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2018/20180301-ahfc
2018,"March 1, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180301-reg
2018,"February 28, 2018Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180228-aeuoc
2018,"February 28, 2018Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180228-afc
2018,"February 27, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180227-wrk
2018,"February 26, 2018Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180226-jc
2018,"February 21, 2018Austin City Council Budget Work Session",https://www.austintexas.gov/council/2018/20180221-wrk
2018,"February 20, 2018Austin City Council Discussion",https://www.austintexas.gov/council/2018/20180220-dis
2018,"February 15, 2018Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2018/20180215-ahfc
2018,"February 15, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180215-reg
2018,"February 14, 2018Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180214-hhsc
2018,"February 13, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180213-wrk
2018,"February 8, 2018Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180208-jc
2018,"February 7, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180207-wrk
2018,"February 6, 2018Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2018/20180206-spec
2018,"February 5, 2018Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180205-jc
2018,"February 1, 2018Austin City Council Regular Meeting",https://www.austintexas.gov/council/2018/20180201-reg
2018,"January 30, 2018Austin City Council Work Session",https://www.austintexas.gov/council/2018/20180130-wrk
2018,"January 29, 2018Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180129-rac
2018,"January 25, 2018Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180125-mobc
2018,"January 24, 2018Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180124-aeuoc
2018,"January 24, 2018Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180124-afc
2018,"January 23, 2018Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180123-hpc
2018,"January 22, 2018Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2018/20180122-jc
2019,"December 19, 2019Health & Human Services Committee Special Called Meeting",https://www.austintexas.gov/council/2019/20191219-hhsc
2019,"December 12, 2019Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191212-mobc
2019,"December 11, 2019Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191211-hhsc
2019,"December 11, 2019Austin City Council Discussion",https://www.austintexas.gov/council/2019/20191211-dis
2019,"December 11, 2019Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191211-afc
2019,"December 11, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20191211-spec
2019,"December 10, 2019Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191210-hpc
2019,"December 10, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20191210-spec
2019,"December 9, 2019Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191209-jc
2019,"December 9, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20191209-spec
2019,"December 7, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20191207-spec
2019,"December 5, 2019Austin City Council Regular Meeting",https://www.austintexas.gov/council/2019/20191205-reg
2019,"December 5, 2019Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2019/20191205-ahfc
2019,"December 4, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20191204-spec
2019,"December 3, 2019Austin City Council Work Session",https://www.austintexas.gov/council/2019/20191203-wrk
2019,"November 20, 2019Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191120-rac
2019,"November 20, 2019Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191120-afc
2019,"November 20, 2019Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191120-aeuoc
2019,"November 18, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20191118-spec
2019,"November 14, 2019Austin City Council Regular Meeting",https://www.austintexas.gov/council/2019/20191114-reg
2019,"November 14, 2019Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2019/20191114-ahfc
2019,"November 14, 2019Tax Increment Financing (TIF #15) Board of Directors Meeting",https://www.austintexas.gov/council/2019/20191114-tif15
2019,"November 14, 2019Tax Increment Financing (TIF #18) Board of Directors - Seaholm Redevelopment Project Meeting",https://www.austintexas.gov/council/2019/20191114-tif18
2019,"November 12, 2019Austin City Council Work Session",https://www.austintexas.gov/council/2019/20191112-wrk
2019,"November 7, 2019Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191107-awoc
2019,"November 5, 2019Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191105-mobc
2019,"October 31, 2019Austin City Council Regular Meeting",https://www.austintexas.gov/council/2019/20191031-reg
2019,"October 31, 2019Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2019/20191031-ahfc
2019,"October 30, 2019Austin City Council Discussion",https://www.austintexas.gov/council/2019/20191030-dis
2019,"October 29, 2019Austin City Council Work Session",https://www.austintexas.gov/council/2019/20191029-wrk
2019,"October 24, 2019Austin City Council Discussion",https://www.austintexas.gov/council/2019/20191024-dis
2019,"October 23, 2019Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191023-afc
2019,"October 23, 2019Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191023-aeuoc
2019,"October 17, 2019Austin City Council Regular Meeting",https://www.austintexas.gov/council/2019/20191017-reg
2019,"October 17, 2019Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2019/20191017-ahfc
2019,"October 15, 2019Austin City Council Work Session",https://www.austintexas.gov/council/2019/20191015-wrk
2019,"October 10, 2019Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191010-mobc
2019,"October 9, 2019Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191009-hhsc
2019,"October 8, 2019Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2019/20191008-hpc
2019,"October 8, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20191008-spec
2019,"October 3, 2019Austin City Council Regular Meeting",https://www.austintexas.gov/council/2019/20191003-reg
2019,"October 3, 2019Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2019/20191003-ahfc
2019,"October 1, 2019Austin City Council Work Session",https://www.austintexas.gov/council/2019/20191001-wrk
2019,"September 26, 2019Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2019/20190926-afc
2019,"September 26, 2019Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2019/20190926-spec
