CASE_NUMBER,EDIMS_URL,STAFF_RECOMMENDATION
C14-95-0134,https://services.austintexas.gov/edims/document.cfm?idx=4952730500433898314,Approval
C14-2010-0168,https://services.austintexas.gov/edims/document.cfm?idx=-9058190720435606126,Approval
C14-2026-0010.SH,https://services.austintexas.gov/edims/document.cfm?idx=7201167154168264865,Disapproval
C14-2010-0118,https://services.austintexas.gov/edims/document.cfm?idx=4993704751959812258,Approval
C14-88-0041,https://services.austintexas.gov/edims/document.cfm?idx=-4486022359664990073,Approval
C14-2017-0060,https://services.austintexas.gov/edims/document.cfm?idx=2132769730514728006,Approval
C14-2012-0081,https://services.austintexas.gov/edims/document.cfm?idx=-2030920869500688613,Disapproval
C14-07-0027,https://services.austintexas.gov/edims/document.cfm?idx=310091111704873555,Approval
C14-2007-0228,https://services.austintexas.gov/edims/document.cfm?idx=5320632679580331182,Approval
C14-2011-0146,https://services.austintexas.gov/edims/document.cfm?idx=-2482331781297175752,Approval
C14-03-0101,https://services.austintexas.gov/edims/document.cfm?idx=-8627812553666535149,Approval
C14-2023-0038.SH,https://services.austintexas.gov/edims/document.cfm?idx=1110162389158753650,Approval
C14-2025-0009,https://services.austintexas.gov/edims/document.cfm?idx=-8137519751075569452,Approval
C14-2008-0229,https://services.austintexas.gov/edims/document.cfm?idx=1104240981127983897,Approval
C14-99-0034,https://services.austintexas.gov/edims/document.cfm?idx=-7840403945419561681,Disapproval
C14-2016-0038,https://services.austintexas.gov/edims/document.cfm?idx=2219410125438986379,Approval
C14-2009-0097,https://services.austintexas.gov/edims/document.cfm?idx=3074220632003183766,Approval
C14-04-0151,https://services.austintexas.gov/edims/document.cfm?idx=-150336789067436203,Approval
C14-88-0146,https://services.austintexas.gov/edims/document.cfm?idx=5577600521835881760,Approval
C14-03-0067,https://services.austintexas.gov/edims/document.cfm?idx=2511179037939140684,Approval
C14-97-0054,https://services.austintexas.gov/edims/document.cfm?idx=-1583155253860625879,Approval
C14-2019-0040,https://services.austintexas.gov/edims/document.cfm?idx=-4330582881525118744,Approval
C14-96-0105,https://services.austintexas.gov/edims/document.cfm?idx=2880072353987001623,Approval
C14-2013-0141,https://services.austintexas.gov/edims/document.cfm?idx=5374089585461076135,Disapproval
C14-2015-0024,https://services.austintexas.gov/edims/document.cfm?idx=-2517546295242064729,Approval
C14-2008-0153,https://services.austintexas.gov/edims/document.cfm?idx=5677814773320510194,Approval
C14-04-0036,https://services.austintexas.gov/edims/document.cfm?idx=935033313202979646,Disapproval
C14-2008-0127,https://services.austintexas.gov/edims/document.cfm?idx=7747306600054020910,Approval
C14-07-0014,https://services.austintexas.gov/edims/document.cfm?idx=-9129404585517565334,Disapproval
C14-2022-0018.SH,https://services.austintexas.gov/edims/document.cfm?idx=6871169207725398398,Approval
C14-2007-0083,https://services.austintexas.gov/edims/document.cfm?idx=-916184819046912280,Approval
C14-97-0082,https://services.austintexas.gov/edims/document.cfm?idx=6941306551159597572,Approval
C14-2017-0087,https://services.austintexas.gov/edims/document.cfm?idx=-8794790816639604369,Approval
C14-2013-0027,https://services.austintexas.gov/edims/document.cfm?idx=6311550461674221593,Approval
C14-00-2174,https://services.austintexas.gov/edims/document.cfm?idx=7153588314225032935,Approval
C14-94-0062,https://services.austintexas.gov/edims/document.cfm?idx=-8606488814101638617,Approval
C14-2024-0005,https://services.austintexas.gov/edims/document.cfm?idx=5180876205642585308,Approval
C14-2014-0107,https://services.austintexas.gov/edims/document.cfm?idx=2391812961583478308,Approval
C14-89-0059,https://services.austintexas.gov/edims/document.cfm?idx=4690825783224815589,Disapproval
C14-2024-0168,https://services.austintexas.gov/edims/document.cfm?idx=3250086012072785316,Approval
C14-01-0137,https://services.austintexas.gov/edims/document.cfm?idx=-7418140516669268838,Approval
C14-2018-0036,https://services.austintexas.gov/edims/document.cfm?idx=196230762630668240,Approval
C14-2008-0114,https://services.austintexas.gov/edims/document.cfm?idx=-8544647660216832704,Approval
C14-2021-0194,https://services.austintexas.gov/edims/document.cfm?idx=1066368792906137188,Disapproval
C14-92-0092,https://services.austintexas.gov/edims/document.cfm?idx=-3725360512690456640,Approval
C14-2013-0144,https://services.austintexas.gov/edims/document.cfm?idx=4585919519855622601,Approval
C14-00-2261,https://services.austintexas.gov/edims/document.cfm?idx=3231212849462371184,Approval
C14-91-0023,https://services.austintexas.gov/edims/document.cfm?idx=-2312995498722083811,Approval
C14-2021-0188,https://services.austintexas.gov/edims/document.cfm?idx=8873230253015960611,Approval
C14-2022-0109,https://services.austintexas.gov/edims/document.cfm?idx=-1996580354200123005,Disapproval
C14-04-0095,https://services.austintexas.gov/edims/document.cfm?idx=3063470878391568664,Approval
C14-99-0075,https://services.austintexas.gov/edims/document.cfm?idx=-7714051356519756328,Approval
C14-01-0004,https://services.austintexas.gov/edims/document.cfm?idx=-6736546200992829741,Approval
C14-07-0007,https://services.austintexas.gov/edims/document.cfm?idx=9203261753194808059,Approval
C14-2021-0121,https://services.austintexas.gov/edims/document.cfm?idx=1285405039825374754,Approval
C14-03-0155,https://services.austintexas.gov/edims/document.cfm?idx=-9161676438304406631,Approval
C14-2007-0048,https://services.austintexas.gov/edims/document.cfm?idx=6554473352753818327,Approval
C14-2025-0005,https://services.austintexas.gov/edims/document.cfm?idx=2673818362649657635,Approval
C14-2019-0079,https://services.austintexas.gov/edims/document.cfm?idx=-3360670433323734206,Approval
C14-2008-0141,https://services.austintexas.gov/edims/document.cfm?idx=7768602217585833360,Approval
C14-98-0048,https://services.austintexas.gov/edims/document.cfm?idx=2984618437346726603,Approval
C14-2016-0065,https://services.austintexas.gov/edims/document.cfm?idx=-7362574375890990651,Approval
C14-72-204(RCA3),https://services.austintexas.gov/edims/document.cfm?idx=3699910731192397510,Approval
C14-00-2053,https://services.austintexas.gov/edims/document.cfm?idx=551677146666329707,Approval
C14-02-0141,https://services.austintexas.gov/edims/document.cfm?idx=-5958668127173229806,Approval
C14-02-0186,https://services.austintexas.gov/edims/document.cfm?idx=-217568130585982325,Approval
C14-95-0041,https://services.austintexas.gov/edims/document.cfm?idx=1424645769554068065,Approval
C14-2017-0132,https://services.austintexas.gov/edims/document.cfm?idx=-5325797825331082988,Approval
C14-2018-0046,https://services.austintexas.gov/edims/document.cfm?idx=-8825951385899847905,Approval
C14-05-0143,https://services.austintexas.gov/edims/document.cfm?idx=3529924344954125620,Approval
C14-2019-0033,https://services.austintexas.gov/edims/document.cfm?idx=-1235227130202962371,Approval
C14-91-0047,https://services.austintexas.gov/edims/document.cfm?idx=-2027549978939688873,Approval
C14-2020-0106,https://services.austintexas.gov/edims/document.cfm?idx=384170689423619011,Approval
C14-2015-0026,https://services.austintexas.gov/edims/document.cfm?idx=330699720645574979,Approval
C14-99-0003,https://services.austintexas.gov/edims/document.cfm?idx=1358068417850281873,Approval
C14-2008-0177,https://services.austintexas.gov/edims/document.cfm?idx=4745743501193131459,Disapproval
C14-2008-0044(Part),https://services.austintexas.gov/edims/document.cfm?idx=6007300482653553742,Approval
C14-98-0161,https://services.austintexas.gov/edims/document.cfm?idx=-4440337830693571340,Approval
C14-2008-0063,https://services.austintexas.gov/edims/document.cfm?idx=8389501685628803890,Approval
C14-2018-0040,https://services.austintexas.gov/edims/document.cfm?idx=-8442673268949311441,Disapproval
C14-04-0149.11,https://services.austintexas.gov/edims/document.cfm?idx=8389429122414865350,Approval
C14-2022-0022,https://services.austintexas.gov/edims/document.cfm?idx=3174269178906736064,Approval
C14-2010-0026,https://services.austintexas.gov/edims/document.cfm?idx=-5915055216317774016,Approval
C14-2019-0102,https://services.austintexas.gov/edims/document.cfm?idx=5592356539591656895,Approval
C14-2015-0154,https://services.austintexas.gov/edims/document.cfm?idx=136593316033659578,Approval
C14-2014-0190,https://services.austintexas.gov/edims/document.cfm?idx=9175972800325519498,Approval
C14-2011-0169,https://services.austintexas.gov/edims/document.cfm?idx=959403234723410333,Approval
C14-2021-0028,https://services.austintexas.gov/edims/document.cfm?idx=-9164377873749989779,Approval
C14-2009-0044,https://services.austintexas.gov/edims/document.cfm?idx=-3036002793339603194,Disapproval
C14-02-0042,https://services.austintexas.gov/edims/document.cfm?idx=-1230256525727224872,Approval
C14-97-0073,https://services.austintexas.gov/edims/document.cfm?idx=-8572148696420049253,Approval
C14-2024-0139,https://services.austintexas.gov/edims/document.cfm?idx=-179948766080940143,Approval
C14-2022-0157,https://services.austintexas.gov/edims/document.cfm?idx=800397896127331372,Approval
C14-94-0097,https://services.austintexas.gov/edims/document.cfm?idx=2847202755809005676,Disapproval
C14-2023-0018.SH,https://services.austintexas.gov/edims/document.cfm?idx=1524849760920473082,Approval
C14-93-0108,https://services.austintexas.gov/edims/document.cfm?idx=-1314483221344535449,Approval
C14-2007-0080,https://services.austintexas.gov/edims/document.cfm?idx=7826334917270506399,Approval
C14-04-0038,https://services.austintexas.gov/edims/document.cfm?idx=1384734514221911248,Approval
C14-2022-0083,https://services.austintexas.gov/edims/document.cfm?idx=8121522418083638182,Approval
C14-03-0012,https://services.austintexas.gov/edims/document.cfm?idx=8696409449259092393,Approval
C14-2013-0096,https://services.austintexas.gov/edims/document.cfm?idx=6321316202228987851,Approval
C14-98-0144,https://services.austintexas.gov/edims/document.cfm?idx=-8677185435098577546,Approval
C14-2014-0128,https://services.austintexas.gov/edims/document.cfm?idx=4742774211397345962,Approval
C14-04-0077,https://services.austintexas.gov/edims/document.cfm?idx=-5455010524882252258,Disapproval
C14-06-0174,https://services.austintexas.gov/edims/document.cfm?idx=-182634128929106379,Approval
C14-2010-0027,https://services.austintexas.gov/edims/document.cfm?idx=4359667917482054720,Approval
C14-2023-0050,https://services.austintexas.gov/edims/document.cfm?idx=-6952019603334582785,Approval
C14-2020-0056,https://services.austintexas.gov/edims/document.cfm?idx=1996280047838445154,Approval
C14-06-0061,https://services.austintexas.gov/edims/document.cfm?idx=-3328125628223566693,Approval
C14-2010-0005,https://services.austintexas.gov/edims/document.cfm?idx=2059171271440439779,Approval
C14-2024-0118.SH,https://services.austintexas.gov/edims/document.cfm?idx=4356486186355896071,Approval
C14-97-0067,https://services.austintexas.gov/edims/document.cfm?idx=-1511926883396968551,Approval
C14-2011-0069,https://services.austintexas.gov/edims/document.cfm?idx=-3995563769504406112,Approval
C14-2007-0016,https://services.austintexas.gov/edims/document.cfm?idx=-4497982331626730225,Disapproval
C14-2013-0109,https://services.austintexas.gov/edims/document.cfm?idx=5351245470359884607,Approval
C14-02-0126,https://services.austintexas.gov/edims/document.cfm?idx=4478305004273408982,Approval
C14-2021-0106,https://services.austintexas.gov/edims/document.cfm?idx=-7097448744388363704,Approval
C14-2024-0046,https://services.austintexas.gov/edims/document.cfm?idx=451660249354088295,Approval
C14-03-0003,https://services.austintexas.gov/edims/document.cfm?idx=8762326067173725077,Approval
C14-2023-0020,https://services.austintexas.gov/edims/document.cfm?idx=-3689352631270904735,Approval
C14-2024-0042,https://services.austintexas.gov/edims/document.cfm?idx=-2085535298811866249,Approval
C14-2014-0123,https://services.austintexas.gov/edims/document.cfm?idx=590467156358107417,Approval
C14-2013-0152,https://services.austintexas.gov/edims/document.cfm?idx=-3844241458224744645,Approval
C14-2010-0203,https://services.austintexas.gov/edims/document.cfm?idx=5638732464985955135,Approval
C14-01-0068,https://services.austintexas.gov/edims/document.cfm?idx=-1911481813932642695,Disapproval
C14-2011-0030,https://services.austintexas.gov/edims/document.cfm?idx=-8987356740204720627,Approval
C14-97-0011,https://services.austintexas.gov/edims/document.cfm?idx=7248316449857071012,Approval
C14-04-0118,https://services.austintexas.gov/edims/document.cfm?idx=-1686824604363107661,Approval
C14-2020-0101,https://services.austintexas.gov/edims/document.cfm?idx=8466719200892418760,Approval
C14-2012-0108,https://services.austintexas.gov/edims/document.cfm?idx=-7048070980115114473,Approval
C14-2018-0018,https://services.austintexas.gov/edims/document.cfm?idx=9007006352762095624,Approval
C14-2022-0115,https://services.austintexas.gov/edims/document.cfm?idx=6958683462441652050,Approval
C14-2012-0086,https://services.austintexas.gov/edims/document.cfm?idx=-6696891366460619211,Approval
C14-2013-0091,https://services.austintexas.gov/edims/document.cfm?idx=3508043773948949716,Approval
C14-2020-0003,https://services.austintexas.gov/edims/document.cfm?idx=7601104576113620475,Approval
C14-2008-0172,https://services.austintexas.gov/edims/document.cfm?idx=-8239657497869861771,Approval
C14-05-0145,https://services.austintexas.gov/edims/document.cfm?idx=1217501015841603185,Approval
C14-96-0145,https://services.austintexas.gov/edims/document.cfm?idx=-3644472684676479829,Approval
C14-02-0108,https://services.austintexas.gov/edims/document.cfm?idx=-1834540539379091662,Disapproval
C14-2019-0094,https://services.austintexas.gov/edims/document.cfm?idx=-3994697759392951187,Disapproval
C14-2016-0058,https://services.austintexas.gov/edims/document.cfm?idx=-5633483051505657766,Approval
C14-2018-0110,https://services.austintexas.gov/edims/document.cfm?idx=4773443795939294102,Approval
C14-76-083(RCA),https://services.austintexas.gov/edims/document.cfm?idx=7325137940573069155,Approval
C14-2011-0159,https://services.austintexas.gov/edims/document.cfm?idx=-1648514975116011036,Disapproval
C14-2020-0096,https://services.austintexas.gov/edims/document.cfm?idx=3170883346455573433,Approval
C14-98-0235,https://services.austintexas.gov/edims/document.cfm?idx=1664227191317053023,Approval
C14-2010-0050,https://services.austintexas.gov/edims/document.cfm?idx=4047901334344902583,Approval
