CASE_NUMBER,Meeting_Date,agenda_text_raw,valid_petition,commission_disagree,agent,watershed,is_npa,acreage,orig_zoning,target_zoning
C14-2016-0021,2016-10-13T00:00:00.000,"C14-2016-0021  Double Creek Residences  District 5  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 420 East FM 1626 Road (Onion Creek Watershed) from general commercial services-conditional overlay (CS-CO) combining district zoning, general commercial services-mixed use-conditional overlay (CS-MU-CO) combining district zoning, and community commercial (GR-CO) combining district zoning to general commercial services-mixed use-conditional overlay (CS-MU-CO) combining district zoning. Staff Recommendation: Pending. Zoning and Platting Commission Recommendation: To be reviewed on November 1, 2016. Owner/Applicant: Riddell Family Limited Partnership (Jim Henry). Agent: Walters Southwest (Amanda Swor). City Staff: Wendy Rhoades, 512-974-7719.",0.0,1.0,Walters Southwest (Amanda Swor),Onion Creek Watershed,0.0,,,CS-MU-CO
C14-2010-0108,2010-11-18T00:00:00.000,"C14-2010-0108 - Greenshores Annexation Zoning #7 - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by zoning property locally known as Greenshores Subdivision @ Robinson Road (Connors Creek, Hog Pen Creek, Lake Austin Watersheds) from interim-lake austin residence (I-LA) district zoning to lake austin residence (LA) district zoning. Staff Recommendation: To grant lake austin residence (LA) district zoning. Zoning and Platting Commission Recommendation: To grant lake austin residence (LA) district zoning. Applicant/Agent: City of Austin (Clark Patterson). City Staff: Clark Patterson, 974-7691.",0.0,1.0,City of Austin (Clark Patterson),"Connors Creek, Hog Pen Creek, Lake Austin Watersheds",0.0,,I-LA,LA
C14-2010-0108,2010-11-18T00:00:00.000,"C14-2010-0108 - Greenshores Annexation Zoning #7 - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by zoning property locally known as Greenshores Subdivision @ Robinson Road (Connors Creek, Hog Pen Creek, Lake Austin Watersheds) from interim-lake austin residence (I-LA) district zoning to lake austin residence (LA) district zoning. Staff Recommendation: To grant lake austin residence (LA) district zoning. Zoning and Platting Commission Recommendation: To grant lake austin residence (LA) district zoning. Applicant/Agent: City of Austin (Clark Patterson). City Staff: Clark Patterson, 974-7691.",0.0,1.0,City of Austin (Clark Patterson),"Connors Creek, Hog Pen Creek, Lake Austin Watersheds",0.0,,I-LA,LA
NPA-2014-0016.02,2014-11-20T00:00:00.000,"NPA-2014-0016.02 - Springdale Farm - Conduct a public hearing and approve an ordinance amending Ordinance No. 030327-12, the Govalle/Johnson Terrace Combined Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 755 Springdale Road (Boggy Creek Watershed) from Single Family to Mixed Use land use. Staff Recommendation: To grant Mixed Use land use. Planning Commission Recommendation: To deny Mixed Use land use.  Owners/Applicants: Glenn M. and Paula Foore. City Staff: Maureen Meredith, (512) 974-2695.",0.0,1.0,,Boggy Creek Watershed,1.0,,,
NPA-2014-0016.02,2014-11-20T00:00:00.000,"NPA-2014-0016.02 - Springdale Farm - Conduct a public hearing and approve an ordinance amending Ordinance No. 030327-12, the Govalle/Johnson Terrace Combined Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 755 Springdale Road (Boggy Creek Watershed) from Single Family to Mixed Use land use. Staff Recommendation: To grant Mixed Use land use. Planning Commission Recommendation: To deny Mixed Use land use.  Owners/Applicants: Glenn M. and Paula Foore. City Staff: Maureen Meredith, (512) 974-2695.",0.0,1.0,,Boggy Creek Watershed,1.0,,,
C14-2017-0091,2017-10-05T00:00:00.000,"C14-2017-0091 - U.S. Army Corps of Engineers Lower Onion Creek Flood Mitigation Project - District 2 - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property located East of South Pleasant Valley Road and West of East William Cannon Drive (Onion Creek Watershed; Marble Creek Watershed). Applicant Request: To rezone from single family residence-standard lot (SF-2) district zoning, family residence (SF-3) district zoning and mobile home residence (MH) district zoning to public (P) district zoning. Staff Recommendation: To grant public (P) district zoning. Zoning and Platting Commission Recommendation: To grant public (P) district zoning. Owner/Applicant: City of Austin. Agent: Watershed Protection Department (Pamela Kearfott). City Staff: Wendy Rhoades, 512-974-7719. District(s) Affected: District 2.",0.0,1.0,Watershed Protection Department (Pamela Kearfott),Onion Creek Watershed; Marble Creek Watershed,0.0,,SF-2,
C14-2019-0144,2019-12-05T00:00:00.000,"C14-2019-0144 - Slaughter CS-1 - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property known as 8601 South Congress Avenue (Onion Creek Watershed). Applicant request: To rezone from General Commercial Services - Conditional Overlay (CS-CO) combining district zoning to Commercial - Liquor Sales (CS-1) district zoning. Staff Recommendation and Planning Commission Recommendation: To grant Commercial - Liquor Sales (CS-1) district zoning. Owner: SOCO 35 Retail LTD (Milo Burdette). Agent: Thrower Design (Ron Thrower). City Staff: Kate Clark, 512-974-1237. District(s) Affected: District 2.",0.0,0.0,Thrower Design (Ron Thrower),Onion Creek Watershed,0.0,,CS-1,CS-1
C14-2012-0017,2012-04-26T00:00:00.000,"C14-2012-0017 - San Felipe Boulevard Re-Zoning - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 8007 San Felipe Boulevard (Rattan Creek Watershed) from community commercial (GR) district zoning to community commercial-mixed use (GR-MU) combining district zoning.  Staff Recommendation: To grant community commercial-mixed use-conditional overlay (GR-MU-CO) combining district zoning. Zoning and Platting Commission Recommendation: To grant community commercial-mixed use-conditional overlay (GR-MU-CO) combining district zoning. Owner/Applicant: SDI 2012 Urban, Ltd. (Randy Ziehe). Agent: Thrower Design (A. Ron Thrower). City Staff: Sherri Sirwaitis, 974-3057.",0.0,1.0,Thrower Design (A,Rattan Creek Watershed,0.0,,GR,GR-MU
NPA-2012-0005.02,2012-09-27T00:00:00.000,"NPA-2012-0005.02 - Mixed Use - State Inspections - Conduct a public hearing and approve an ordinance amending Ordinance No. 20010927-05, the Montopolis Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 6606 Felix Avenue (Carson Creek Watershed) from Single Family to Neighborhood Mixed Use land use. Staff Recommendation: To deny Neighborhood Mixed Use land use. Planning Commission Recommendation: To deny Neighborhood Mixed Use. Applicant/Owner: Carolina Mandujano. City Staff: Maureen Meredith, 974-2695.",0.0,1.0,,Carson Creek Watershed,1.0,,,
C14-2019-0050,2019-06-06T00:00:00.000,"C14-2019-0050 - 827 W 12th Street - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 827 W 12th Street (Shoal Creek Watershed). Applicant Request: To rezone from general commercial services (CS) district zoning to downtown mixed used - conditional overlay (DMU-CO) combining district zoning. Staff Recommendation and Planning Commission Recommendation: To grant downtown mixed used - conditional overlay (DMU-CO) combining district zoning. Owner/Applicant: LTDB, LLC. Agent: Drenner Group (Amanda Swor). City Staff: Scott Grantham, 512-974-3574. District(s) Affected: District 9.",0.0,0.0,Drenner Group (Amanda Swor),Shoal Creek Watershed,0.0,,CS,DMU-CO
C14-2019-0050,2019-06-06T00:00:00.000,"C14-2019-0050 - 827 W 12th Street - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 827 W 12th Street (Shoal Creek Watershed). Applicant Request: To rezone from general commercial services (CS) district zoning to downtown mixed used - conditional overlay (DMU-CO) combining district zoning. Staff Recommendation and Planning Commission Recommendation: To grant downtown mixed used - conditional overlay (DMU-CO) combining district zoning. Owner/Applicant: LTDB, LLC. Agent: Drenner Group (Amanda Swor). City Staff: Scott Grantham, 512-974-3574. District(s) Affected: District 9.",0.0,0.0,Drenner Group (Amanda Swor),Shoal Creek Watershed,0.0,,CS,DMU-CO
C14-2019-0165,2020-03-12T00:00:00.000,"C14-2019-0165 - 6207 Ross Road - Approve second and third readings of an ordinance amending City Code Title 25 by rezoning property locally known as 6207 Ross Road (Dry Creek East Watershed). Applicant Request: To rezone from single family residence small lot (SF-4A) district zoning to multifamily residence moderate - high density (MF-4) district zoning for Tract 1 and neighborhood commercial - mixed use (LR-MU) combining district zoning for Tract 2. First Reading approved multifamily residence moderate - high density (MF-4) district zoning for Tract 1 and neighborhood commercial - mixed use (LR-MU) combining district zoning for Tract 2 on May 21, 2020. Vote: 11-0. Owner: Webhe Properties (Najib Webhe). Applicant: South Llano Strategies (Glen Coleman). City Staff: Kate Clark, 512-974-1237. District(s) Affected: District 2.",0.0,0.0,,Dry Creek East Watershed,0.0,,SF-4A,MF-4
C14-2019-0165,2020-03-12T00:00:00.000,"C14-2019-0165 - 6207 Ross Road - Approve second and third readings of an ordinance amending City Code Title 25 by rezoning property locally known as 6207 Ross Road (Dry Creek East Watershed). Applicant Request: To rezone from single family residence small lot (SF-4A) district zoning to multifamily residence moderate - high density (MF-4) district zoning for Tract 1 and neighborhood commercial - mixed use (LR-MU) combining district zoning for Tract 2. First Reading approved multifamily residence moderate - high density (MF-4) district zoning for Tract 1 and neighborhood commercial - mixed use (LR-MU) combining district zoning for Tract 2 on May 21, 2020. Vote: 11-0. Owner: Webhe Properties (Najib Webhe). Applicant: South Llano Strategies (Glen Coleman). City Staff: Kate Clark, 512-974-1237. District(s) Affected: District 2.",0.0,0.0,,Dry Creek East Watershed,0.0,,SF-4A,MF-4
C14-2019-0165,2020-03-12T00:00:00.000,"C14-2019-0165 - 6207 Ross Road - Approve second and third readings of an ordinance amending City Code Title 25 by rezoning property locally known as 6207 Ross Road (Dry Creek East Watershed). Applicant Request: To rezone from single family residence small lot (SF-4A) district zoning to multifamily residence moderate - high density (MF-4) district zoning for Tract 1 and neighborhood commercial - mixed use (LR-MU) combining district zoning for Tract 2. First Reading approved multifamily residence moderate - high density (MF-4) district zoning for Tract 1 and neighborhood commercial - mixed use (LR-MU) combining district zoning for Tract 2 on May 21, 2020. Vote: 11-0. Owner: Webhe Properties (Najib Webhe). Applicant: South Llano Strategies (Glen Coleman). City Staff: Kate Clark, 512-974-1237. District(s) Affected: District 2.",0.0,0.0,,Dry Creek East Watershed,0.0,,SF-4A,MF-4
C14-2015-0144,2016-04-14T00:00:00.000,"C14-2015-0144 - Ski Shores - District 10 - Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 2905 Pearce Road (Lake Austin Watershed) from family residence (SF-3) district zoning to commercial recreation (CR) district zoning. Staff Recommendation: To grant commercial recreation (CR) district zoning. Zoning and Platting Commission Recommendation: Case has been withdrawn by applicant. Owner/Applicant: Ski Shores Properties LTD (Bradley A. Fowler). Agent: Coats|Rose (Pam Madere). City Staff: Victoria Haase, 512-974-7691.",0.0,1.0,Coats|Rose (Pam Madere),Lake Austin Watershed,0.0,,SF-3,CR
C14-2016-0090,2017-05-18T00:00:00.000,"C14-2016-0090 130/Parmer - District 1 - 130/Parmer - District 1 - Conduct a public hearing and approve an ordinance amending City Code Title 25 by zoning property locally known as 10208 Lindell Lane (Gilleland Creek Watershed). Applicant Request: To rezone from interim-rural residence (I-RR) district zoning to community commercial-mixed use (GR-MU) combining district zoning. Staff Recommendation: To grant Staff indefinite postponement. Zoning and Platting Commission Recommendation: To grant Staff indefinite postponement. Owner: Cottonwood Holdings. Ltd. (Pete Dwyer). Applicant: Land Strategies, Inc. (Paul Linehan). City Staff: Heather Chaffin, 512- 974-2122. District(s) Affected: District 1.",0.0,0.0,,Gilleland Creek Watershed,0.0,,I-RR,GR-MU
